uo_method,scaler_method,imbalance_ratio,classifier,sampler_seed,feat_col_list,date_time,dataset,precision_score_min,precision_score_max,precision_score_avg,precision_score_std,recall_score_min,recall_score_max,recall_score_avg,recall_score_std,f1_score_min,f1_score_max,f1_score_avg,f1_score_std,rocauc_min,rocauc_max,rocauc_avg,rocauc_std,prauc_min,prauc_max,prauc_avg,prauc_std,accuracy_min,accuracy_max,accuracy_avg,accuracy_std,n_thresholds_min,n_thresholds_max,SVC_C,SVC_kernel,SVC_max_iter,SVC_verbose,RidgeClassifier_alpha,XGB_alpha,XGB_eta,XGB_eval_metric,XGB_lambda,XGB_max_depth,XGB_objective,XGB_scale_pos_weight,XGB_seed,KNeighborsClassifier_metric,KNeighborsClassifier_n_neighbors,KNeighborsClassifier_weights,LogisticRegression_class_weight,LogisticRegression_l1_ratio,LogisticRegression_max_iter,LogisticRegression_penalty,LogisticRegression_solver,SGDClassifier_eta0,SGDClassifier_fit_intercept,SGDClassifier_l1_ratio,SGDClassifier_learning_rate,SGDClassifier_loss,SGDClassifier_penalty,RandomForestClassifier_bootstrap,RandomForestClassifier_class_weight,RandomForestClassifier_criterion,RandomForestClassifier_max_depth,RandomForestClassifier_min_samples_leaf,RandomForestClassifier_min_samples_split,RandomForestClassifier_n_estimators,SVC_degree
random_under,minmax,0.7,lr,19678444,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1249178172255095,0.2005076142131979,0.1631466012517026,0.0279119860187506,0.3001579778830964,0.569164265129683,0.4429148833861285,0.1141697572269372,0.1764159702878366,0.2965465465465465,0.2377941481997388,0.0461734567472396,0.6777508530932548,0.7749422314750871,0.7249449994630683,0.0400135939527133,0.1132848037935535,0.179170151315919,0.1447111781540239,0.0247881655526667,0.7855594102341718,0.8102673796791444,0.7967837357991266,0.0085692567184562,9220.0,9350.0,,,,,,,,,,,,,,,,,,,20000.0,l1,saga,,,,,,,,,,,,,,
random_under,minmax,0.8,lr,2881561,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1047201444415785,0.1578622181031819,0.134533322547914,0.0188811972806899,0.641390205371248,0.7363112391930836,0.6875466246319015,0.0322514308507648,0.1800443458980044,0.2599847367082167,0.2247489530283411,0.0282392091842777,0.6707280230509612,0.7695844244040712,0.7237071271723312,0.0372748163415957,0.1111289738979638,0.1733987288894989,0.1427646029128352,0.0229029065457584,0.6044919786096257,0.6849003466204506,0.6507457122650988,0.0318246423012685,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,none,lbfgs,,,,,,,,,,,,,,
random_under,standard,0.8,lr,7390814,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1043701799485861,0.1573275862068965,0.1344251408729864,0.0188377224267773,0.641390205371248,0.7363112391930836,0.6887153121623041,0.0324232160664813,0.1795268627017466,0.2592592592592592,0.2246640084578925,0.0282172953630391,0.6691663671846754,0.7687648977988217,0.7229525353760529,0.0375479440394323,0.1105940132790422,0.1730394956479372,0.1424577092108143,0.0229554902494268,0.6031016042780749,0.6837088388214905,0.6499696835878582,0.0320049096575618,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,0.6953084104195736,20000.0,elasticnet,saga,,,,,,,,,,,,,,
,minmax,0.3,lr,1842852,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1108407677750743,0.1636420525657071,0.1337897387629989,0.0172187308334305,0.6477093206951027,0.7536023054755043,0.6911035486119687,0.0344610059174308,0.1892890120036934,0.2688946015424164,0.223992368338696,0.0259103365920986,0.6862518010183851,0.7743669089468138,0.7227107578943205,0.0319651146817938,0.1183284731169456,0.1759316770698581,0.1417603293444414,0.0208476096140058,0.6144370002161228,0.6919410745233969,0.6483512326111958,0.027521492598972,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,l2,saga,,,,,,,,,,,,,,
random_under,minmax,0.5,lr,22078734,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1125917867827032,0.1621621621621621,0.132780978396284,0.0169781025404077,0.6540284360189573,0.7521613832853026,0.6907427631177568,0.0335461307037024,0.1921113689095127,0.2668029644773831,0.2225530524056028,0.0255156644995574,0.6818485482581321,0.7759018336739026,0.7211950377562735,0.0328877492294955,0.1196363280155493,0.1777590593437411,0.1415677117838284,0.021420473420939,0.6081694402420574,0.6892331022530329,0.6456804715843009,0.0272852638686097,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,none,lbfgs,,,,,,,,,,,,,,
,minmax,0.5,lr,16997724,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1109913793103448,0.1627108057464085,0.1335091783000392,0.0169449543977867,0.65086887835703,0.7507204610951008,0.6908549570519918,0.0327729253359512,0.1896432681242807,0.2674537987679671,0.2235824484987039,0.0254500798998267,0.6853557084921698,0.7735232488356849,0.7218030989119363,0.0320178251716879,0.1180405555100112,0.1753384162149342,0.141283453173407,0.0207284782327921,0.6128160795331749,0.6908578856152513,0.647661318898947,0.0277234697754859,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,0.3456638447623655,20000.0,elasticnet,saga,,,,,,,,,,,,,,
random_under,minmax,1.0,ridge,30597144,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1108122646584185,0.1517967781908302,0.1325952695510233,0.0131746609060342,0.65086887835703,0.7060518731988472,0.6713357328262276,0.0185140555525517,0.1893817513215352,0.2498725140234574,0.2212758925943074,0.0194042285984577,0.6812875496501272,0.7587440620688303,0.7189105514140731,0.0256212592695165,0.1148744363090909,0.1703249677908535,0.1411739306868841,0.018127537265842,0.6227807486631016,0.6809110629067245,0.6540061436207202,0.0203463440405486,9220.0,9350.0,,,,,4.522661470250995,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
random_under,standard,0.5,lr,17399166,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1118046132971506,0.1622125543816034,0.1323977349196148,0.0172070676754373,0.65086887835703,0.7521613832853026,0.690687220461452,0.0343234048487606,0.190829087540528,0.2668711656441718,0.2220092184991181,0.0258917344295901,0.6811705081849007,0.7749476319798994,0.72031505726547,0.0327788933027625,0.119351906104169,0.1772226692201036,0.141147853918603,0.0212912709282639,0.6079533174843311,0.6893414211438474,0.6445347166817208,0.0273650570387435,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,l2,saga,,,,,,,,,,,,,,
,minmax,0.3,lr,10787533,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1099224391548542,0.1598755832037325,0.1322715731978655,0.0163290833758594,0.6492890995260664,0.7406340057636888,0.6870488884728325,0.0298513523075854,0.1880146386093321,0.2629828600665131,0.2216435118026939,0.0244679955297804,0.6834261160425099,0.7715308000915385,0.7197641562436752,0.0320431174756056,0.1173577672144313,0.1739739428435563,0.1402046505715899,0.0204554447420771,0.6122757726388589,0.6879332755632582,0.6457408087044867,0.0273001256636677,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,0.9788915199917966,20000.0,elasticnet,saga,,,,,,,,,,,,,,
,minmax,0.3,lr,20459267,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1099224391548542,0.1598258706467661,0.132230764327154,0.0163114486165807,0.6492890995260664,0.7406340057636888,0.6870488884728325,0.0298513523075854,0.1880146386093321,0.2629156010230178,0.2215867515692437,0.024444239559097,0.6833426901227637,0.771451648942885,0.7196932277337575,0.0320434588591333,0.1173426114506253,0.1739093269520332,0.1401691093432513,0.0204392125988337,0.6122757726388589,0.6878249566724437,0.6456323958439526,0.0272402327567434,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,l1,saga,,,,,,,,,,,,,,
random_over,minmax,0.7,lr,1317113,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1092794469555969,0.1607254534083802,0.1321081204592215,0.0168514756057593,0.6492890995260664,0.7406340057636888,0.6852861224081456,0.0299569983752922,0.1870732817478379,0.2641315519013361,0.2212964568175406,0.0251700116936368,0.6822738568686032,0.7719203115011175,0.7192800118345777,0.0324298252531257,0.1170327465225485,0.1743841710149978,0.1401690552497205,0.0206458852497401,0.6094661767884159,0.6897746967071057,0.6456839796125304,0.0291077147174835,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,0.1303911859606539,20000.0,elasticnet,saga,,,,,,,,,,,,,,
,minmax,0.7,lr,5493756,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1098930481283422,0.1598258706467661,0.1322248861218516,0.0163194901885805,0.6492890995260664,0.7406340057636888,0.6870488884728325,0.0298513523075854,0.1879716441801966,0.2629156010230178,0.2215781526834166,0.0244560526029551,0.6833390913575983,0.7714511426455588,0.7196919235205889,0.0320443893861165,0.1173420314008471,0.1739094821324191,0.1401688877281857,0.0204399822827112,0.6122757726388589,0.6878249566724437,0.645611005469621,0.0272601349496811,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,l1,saga,,,,,,,,,,,,,,
smote,standard,0.3,lr,15857157,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1112308106652302,0.1611076148521082,0.1326768740148978,0.0162695223803842,0.6524486571879937,0.7377521613832853,0.6859357435987345,0.0281944077398285,0.1900598251265531,0.2644628099173554,0.2221488129786505,0.0242449284527513,0.6863480250771087,0.7695218123014048,0.719230012256888,0.0307388557427691,0.116724345512456,0.1707769898155092,0.1391946491548101,0.019112206854401,0.6148692457315755,0.6915077989601387,0.6473556556299046,0.0273672445493149,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,l1,saga,,,,,,,,,,,,,,
smote,standard,0.3,lr,9519807,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1112308106652302,0.1611076148521082,0.1326768740148978,0.0162695223803842,0.6524486571879937,0.7377521613832853,0.6859357435987345,0.0281944077398285,0.1900598251265531,0.2644628099173554,0.2221488129786505,0.0242449284527513,0.6863476626178151,0.7695228248960573,0.7192298043864132,0.030739395294317,0.1167243448906258,0.1707777368977569,0.1391945750678514,0.0191125133194533,0.6148692457315755,0.6915077989601387,0.6473556556299046,0.0273672445493149,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,l1,saga,,,,,,,,,,,,,,
random_under,standard,0.1,lr,13768148,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1096774193548387,0.1582533292040879,0.1308690733274842,0.0162023901892797,0.6445497630331753,0.7363112391930836,0.6825352952509804,0.031112622381978,0.1874569262577533,0.2605149120570991,0.219445907362103,0.0243546416980433,0.6756598172350753,0.7666647764899823,0.7160003533293285,0.0324824010276755,0.1169589403897548,0.171528347653346,0.1384803176959724,0.0201277411060512,0.6055759671493408,0.6857668977469671,0.6435299904969569,0.027894101632415,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,l2,lbfgs,,,,,,,,,,,,,,
random_under,standard,0.1,lr,23964429,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1096774193548387,0.158204334365325,0.1308592743597316,0.0161858319849249,0.6445497630331753,0.7363112391930836,0.6825352952509804,0.031112622381978,0.1874569262577533,0.2604485219164118,0.2194326293339656,0.0243322552728751,0.6756444406930044,0.76663490494774,0.715979314302175,0.0324792982146934,0.1169466036322264,0.171516227636487,0.1384709139698083,0.020126147731633,0.6055759671493408,0.6856585788561526,0.643508326718794,0.0278613129837545,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,0.0060949407573286,20000.0,elasticnet,saga,,,,,,,,,,,,,,
smote,standard,0.7,lr,8368827,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1102843475950039,0.1604010025062656,0.1317294358523245,0.0163432363921951,0.655608214849921,0.7377521613832853,0.6853127397813463,0.0283253781430782,0.1888080072793448,0.2635100360267627,0.2207746952295013,0.0243629692961529,0.6825192272207979,0.769009608173124,0.7174950872943844,0.0315944088418783,0.1163774426005288,0.1703026033590969,0.1384285582769506,0.0192978188109239,0.6143289388372596,0.6899913344887348,0.6448109423129753,0.027619079672987,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,none,lbfgs,,,,,,,,,,,,,,
smote,standard,0.7,lr,15139958,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1102843475950039,0.1604010025062656,0.1317294358523245,0.0163432363921951,0.655608214849921,0.7377521613832853,0.6853127397813463,0.0283253781430782,0.1888080072793448,0.2635100360267627,0.2207746952295013,0.0243629692961529,0.6825346037628688,0.7689959381453183,0.7174906439819576,0.0315873491741913,0.1163709905246423,0.1702979523407201,0.1384251296661204,0.0192961944777734,0.6143289388372596,0.6899913344887348,0.6448109423129753,0.027619079672987,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,none,saga,,,,,,,,,,,,,,
smote,minmax,0.7,lr,16159852,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1093418259023354,0.1604010025062656,0.1311957518968821,0.0168425215945288,0.65086887835703,0.7377521613832853,0.6826552353926919,0.0303251184829454,0.1872301749602363,0.2635100360267627,0.2198797958798243,0.0251709238244326,0.6806868014306073,0.7689883436854261,0.7165972313959148,0.0324667056346797,0.1159688168855772,0.1709778888608661,0.1383441037177614,0.0196578558150987,0.6097903609250054,0.6899913344887348,0.6441451936672241,0.0288578431053405,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,l2,lbfgs,,,,,,,,,,,,,,
smote,standard,0.8,lr,29409149,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1104310803618946,0.160843563109852,0.1317432211747256,0.016570039328196,0.655608214849921,0.7363112391930836,0.6844658961254289,0.0281906894622143,0.1890230015941699,0.2640144665461121,0.2207403794742616,0.0246523522453243,0.680869520552875,0.768528794479064,0.7171036860925918,0.0317959280481315,0.1162561995239836,0.1704860730868872,0.1383334724018406,0.0195109905974111,0.6122757726388589,0.6913994800693241,0.6450709233496907,0.0284031308455442,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,0.4651515656893248,20000.0,elasticnet,saga,,,,,,,,,,,,,,
,minmax,0.3,lr,12501164,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1093998937865108,0.1583023543990086,0.1306683411645166,0.015965642983443,0.65086887835703,0.7363112391930836,0.6826198160762846,0.0291165981950911,0.1873152989315753,0.2605813360530342,0.2191576584858294,0.023913677793115,0.6796449589151882,0.7674262476685009,0.7160301334112189,0.0320441524641052,0.116103927319554,0.1711644522336234,0.1382708253718491,0.0198575503693553,0.6096822995461422,0.6858752166377816,0.6429309346239788,0.0275786196834863,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,none,lbfgs,,,,,,,,,,,,,,
,minmax,0.5,lr,21813446,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1093998937865108,0.1583023543990086,0.1306683411645166,0.015965642983443,0.65086887835703,0.7363112391930836,0.6826198160762846,0.0291165981950911,0.1873152989315753,0.2605813360530342,0.2191576584858294,0.023913677793115,0.6796449589151882,0.7674262476685009,0.7160301334112189,0.0320441524641052,0.116103927319554,0.1711644522336234,0.1382708253718491,0.0198575503693553,0.6096822995461422,0.6858752166377816,0.6429309346239788,0.0275786196834863,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,none,lbfgs,,,,,,,,,,,,,,
,standard,0.7,lr,7425056,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1093998937865108,0.1583023543990086,0.1306683411645166,0.015965642983443,0.65086887835703,0.7363112391930836,0.6826198160762846,0.0291165981950911,0.1873152989315753,0.2605813360530342,0.2191576584858294,0.023913677793115,0.6796438138535446,0.7674269227316023,0.7160305643756221,0.0320453234892224,0.1161025240020215,0.1711658535459395,0.1382707690383906,0.019858568883223,0.6096822995461422,0.6858752166377816,0.6429309346239788,0.0275786196834863,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,none,lbfgs,,,,,,,,,,,,,,
,standard,0.3,lr,31861221,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1093998937865108,0.1585139318885449,0.1307106566624239,0.0160389404992537,0.65086887835703,0.7377521613832853,0.6829080005143251,0.0296488542229324,0.1873152989315753,0.2609582059123344,0.2192330324576895,0.0240443599363767,0.6796310545952304,0.7673936758738524,0.716011652970713,0.0320393481824115,0.1160952897744364,0.1711475613478471,0.1382612697246601,0.0198536303482746,0.6096822995461422,0.6858752166377816,0.6429309346239788,0.0275786196834863,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,none,saga,,,,,,,,,,,,,,
random_under_bootstrap,standard,1.0,sgd,6734581,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.090263107355483,0.1444302176696542,0.1209056583508429,0.0183840481531819,0.7214397496087637,0.8126801152737753,0.7557288952568474,0.0305251372337003,0.160958904109589,0.2452707110241356,0.2080439983257954,0.0284785381610689,0.6223204970186818,0.7751827227050048,0.7160463866237432,0.0526801972584157,0.096486316886631,0.1672078137303982,0.1382285113781362,0.0262127616041089,0.4759358288770053,0.624025129982669,0.5741439592199751,0.0530067327583344,9220.0,9350.0,,,,,,,,,,,,,,,,,,,,,,1.960232413614637,True,0.8466531568189751,adaptive,huber,l1,,,,,,,,
adasyn,minmax,0.7,svm,29394948,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1056592414208308,0.1797752808988764,0.1493938549425375,0.0241301042327999,0.3212290502793296,0.7651296829971181,0.5412663473089129,0.1406159415324639,0.1774968394437421,0.2685151404596862,0.2301116041010429,0.0341439056902929,0.6456679499537955,0.76118225151096,0.7191278338758951,0.0410272433719503,0.0987325218864985,0.1658513611636617,0.1382257041053369,0.0229744069180744,0.6520855614973262,0.8075426842446509,0.7357841126252527,0.061977957866424,9220.0,9350.0,2.53,linear,25000.0,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,standard,0.8,lr,23790813,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1093998937865108,0.1584648715567935,0.130767547497753,0.0160109818176445,0.65086887835703,0.7377521613832853,0.683475514561304,0.029430486069056,0.1873152989315753,0.2608917197452229,0.2193431682084981,0.0240012505394716,0.6794347583134747,0.7673243131401708,0.7158672319828774,0.0320869813563605,0.1160487445167455,0.1711349852443754,0.1382009825572948,0.0198603884078001,0.6095742381672791,0.6857668977469671,0.64286595718932,0.0275810702160274,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,l1,saga,,,,,,,,,,,,,,
,standard,0.3,lr,30220051,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1093998937865108,0.1584648715567935,0.130767547497753,0.0160109818176445,0.65086887835703,0.7377521613832853,0.683475514561304,0.029430486069056,0.1873152989315753,0.2608917197452229,0.2193431682084981,0.0240012505394716,0.6794341039925356,0.7673263383294754,0.7158668610656264,0.0320883009075534,0.1160484672625564,0.1711346542060905,0.1382007453789714,0.0198603821927351,0.6095742381672791,0.6857668977469671,0.64286595718932,0.0275810702160274,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,l1,saga,,,,,,,,,,,,,,
,standard,0.1,lr,12650086,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1093998937865108,0.1584158415841584,0.1307653355231005,0.0159930965680789,0.65086887835703,0.7377521613832853,0.683475514561304,0.029430486069056,0.1873152989315753,0.260825267447784,0.219340632691854,0.0239771067176226,0.6794542243614154,0.7672444869284156,0.7158503716810773,0.032053850511214,0.1160469087212273,0.1710800408002536,0.1381873555134021,0.019841266601819,0.6095742381672791,0.6856585788561526,0.642865975978373,0.0275590580657763,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,0.5911717912742338,20000.0,elasticnet,saga,,,,,,,,,,,,,,
,standard,0.8,lr,21204869,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.109370852136979,0.1582689335394126,0.1307161204152819,0.0159537826696523,0.65086887835703,0.7377521613832853,0.683475514561304,0.029430486069056,0.1872727272727272,0.2606261135148893,0.2192723868398537,0.0239247212134147,0.6794691101627819,0.7671823811230755,0.7158353101277839,0.0320276777100855,0.1160398802731541,0.1710441130998467,0.1381756052147859,0.0198299463625318,0.6094661767884159,0.6853336221837089,0.6427362994265642,0.0274922447822164,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,0.2582071479223032,20000.0,elasticnet,saga,,,,,,,,,,,,,,
,standard,0.1,lr,11717905,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.109370852136979,0.1583178726035869,0.1307183635499261,0.0159694738888044,0.65086887835703,0.7377521613832853,0.683475514561304,0.029430486069056,0.1872727272727272,0.2606924643584521,0.2192751152352789,0.0239461011820753,0.6794975731236366,0.767159597743399,0.7158410331164629,0.0320103589196373,0.1160459593429513,0.1710319761567617,0.13817559902696,0.0198238260696124,0.6094661767884159,0.6854419410745234,0.6427362712307574,0.027525109383421,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,l2,lbfgs,,,,,,,,,,,,,,
adasyn,standard,0.5,lr,7475231,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.108695652173913,0.1592865928659286,0.1299485343682739,0.01658016087346,0.6635071090047393,0.7463976945244957,0.6932538610966159,0.0285310311419769,0.1867911941294196,0.262544348707552,0.2186537047230504,0.0248244317764188,0.6791025268566029,0.7690815023934362,0.7153878686725135,0.0329849328292635,0.1151394898814265,0.1700345173573377,0.1372499203217963,0.0198532434188625,0.6036308623298033,0.6847920277296361,0.6360198069754415,0.0293567214195858,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,l1,saga,,,,,,,,,,,,,,
random_under,minmax,0.7,ridge,11318174,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1198630136986301,0.2097850259451445,0.1590402138220351,0.0317657429212848,0.1658767772511848,0.4077809798270893,0.2539023309986387,0.0894835664888265,0.1391650099403578,0.2770435633871757,0.1941062799417652,0.0492593094663038,0.6624354981033411,0.7558615416752014,0.7093114457099402,0.0356657997764054,0.1055506213334092,0.1703587978006327,0.1370505273922234,0.0228144550858883,0.8398047722342733,0.8610695187165776,0.8507030992410964,0.0081351109706987,9220.0,9350.0,,,,,4.601678133996325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
adasyn,standard,1.0,lr,33166675,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.1096925482021886,0.1571601941747573,0.1294017155190207,0.0155624244236418,0.665086887835703,0.7463976945244957,0.6935946214701518,0.0282044407557123,0.1883247595616193,0.2596491228070176,0.2179276312158152,0.0233917493841708,0.6785378478860854,0.7685595098501832,0.7153225930023871,0.0326734009955542,0.1154872070093833,0.1690508933299445,0.1369951830521185,0.0193949298999864,0.6026583099200346,0.6800259965337955,0.6346684647324949,0.0274803402836437,9220.0,9350.0,,,,,,,,,,,,,,,,,balanced,,20000.0,none,saga,,,,,,,,,,,,,,
random_over,minmax,1.0,sgd,24794127,"['smcdc__kurtosis', 'smcac__kurtosis', 'vib_spindle__kurtosis', 'vib_table__kurtosis', 'ae_table__kurtosis']",2022-05-04-1150-40,milling,0.0992974238875878,0.1412935323383084,0.1180209384648705,0.0140434187363978,0.669826224328594,0.8184438040345822,0.7402446540408839,0.0511584882503314,0.1729553334693045,0.2409843020789139,0.2035033579620428,0.022711140329425,0.6844039746561212,0.7662712147017943,0.7224947440822023,0.0300083616641801,0.1105992562686189,0.1598164397967499,0.1361416467476683,0.0190921482564788,0.5617030473308839,0.6124350086655113,0.5759794544536673,0.0184642795647817,9220.0,9350.0,,,,,,,,,,,,,,,,,,,,,,0.1879319150743879,False,0.368385119533367,invscaling,epsilon_insensitive,l1,,,,,,,,
